       7   7    -0.8736597330
       7   8     0.0140612917
       7   9     0.0140612917
       7  10     0.0608912638
       7  11    -0.1134906692
       7  12     0.0140612917
       7  13     0.0140612917
       7  14     0.1628426452
       7  15     0.0140612917
       7  16     0.0140612917
       7  17     0.0140612917
       7  18     0.0140612917
       7  19    -0.1080655861
       8   1     0.0000000000
       8   2     0.0330982464
       8   3     0.0330982464
       8   4     0.0330982464
       8   5     0.5754680253
       8   6     0.0330982464
       8   7     0.0330982464
       8   8    -1.4069679602
       8   9     0.0330982464
       8  10     0.0330982464
       8  11     0.0330982464
       8  12     0.0330982464
       8  13     0.0169179313
       8  14     0.0330982464
       8  15     0.0330982464
       8  16     0.0330982464
       8  17     0.0330982464
       8  18     0.0346187274
       8  19     0.0330982464
       9   1     0.0000000000
       9   2     0.0000000000
       9   3     0.0000000000
       9   4     0.5423697789
       9   5     0.0000000000
       9   6     0.0000000000
       9   7     0.0000000000
       9   8     0.0000000000
       9   9    -1.4400662066
       9  10     0.0000000000
       9  11     0.0000000000
       9  12    -0.0161803151
       9  13     0.0000000000
       9  14     0.0000000000
       9  15     0.0000000000
       9  16     0.0000000000
       9  17     0.0015204810
       9  18     0.0000000000
       9  19     0.0000000000
      10   1    -0.0005149963
      10   2    -0.2608913364
      10   3     0.3032347444
      10   4    -0.0237085667
      10   5    -0.0237085667
      10   6     0.2874429697
      10   7     0.0231214055
      10   8    -0.0237085667
      10   9    -0.0237085667
      10  10    -1.3176523961
      10  11    -0.0154799508
      10  12    -0.0237085667
      10  13    -0.0237085667
      10  14    -0.0043656790
      10  15    -0.0237085667
      10  16    -0.0237085667
      10  17    -0.0237085667
      10  18    -0.0237085667
      10  19     0.0558471370
      11   1     0.0007737178
      11   2     0.3627768283
      11   3    -0.0503901158
      11   4    -0.0157173550
      11   5    -0.0157173550
      11   6     0.2133906178
      11   7    -0.1432693159
      11   8    -0.0157173550
      11   9    -0.0157173550
      11  10    -0.0074887392
      11  11    -1.2677006725
      11  12    -0.0157173550
      11  13    -0.0157173550
      11  14    -0.0249418735
      11  15    -0.0157173550
      11  16    -0.0157173550
      11  17    -0.0157173550
      11  18    -0.0157173550
      11  19     0.0918019947
      12   1     0.0000000000
      12   2     0.0000000000
      12   3     0.0000000000
      12   4    -0.0683230004
      12   5     0.0000000000
      12   6     0.0000000000
      12   7     0.0000000000
      12   8     0.0000000000
      12   9    -0.0161803151
      12  10     0.0000000000
      12  11     0.0000000000
      12  12    -0.9324584274
      12  13     0.0000000000
      12  14     0.0000000000
      12  15     0.0000000000
      12  16     0.0000000000
      12  17     0.3049062803
      12  18     0.0000000000
      12  19     0.0000000000
      13   1     0.0000000000
      13   2     0.0135578112
      13   3     0.0135578112
      13   4     0.0135578112
      13   5    -0.0547651892
      13   6     0.0135578112
      13   7     0.0135578112
      13   8    -0.0026225039
      13   9     0.0135578112
      13  10     0.0135578112
      13  11     0.0135578112
      13  12     0.0135578112
      13  13    -0.9189006161
      13  14     0.0135578112
      13  15     0.0135578112
      13  16     0.0135578112
      13  17     0.0135578112
      13  18     0.3184640915
      13  19     0.0135578112
      14   1    -0.0003376703
      14   2     0.1219442051
      14   3     0.0051090728
      14   4     0.0966397204
      14   5     0.0966397204
      14   6     0.2682493844
      14   7     0.2454210738
      14   8     0.0966397204
      14   9     0.0966397204
      14  10     0.1159826080
      14  11     0.0874152019
      14  12     0.0966397204
      14  13     0.0966397204
      14  14    -0.7757351097
      14  15     0.0966397204
      14  16     0.0966397204
      14  17     0.0966397204
      14  18     0.0966397204
      14  19    -0.1824799256
      15   1     0.0000000000
      15   2    -0.0133957353
      15   3    -0.0133957353
      15   4    -0.0133957353
      15   5    -0.0133957353
      15   6    -0.0133957353
      15   7    -0.0133957353
      15   8    -0.0133957353
      15   9    -0.0133957353
      15  10    -0.0133957353
      15  11    -0.0133957353
      15  12    -0.0133957353
      15  13    -0.0133957353
      15  14    -0.0133957353
      15  15    -1.0427448582
      15  16    -0.0133957353
      15  17    -0.0133957353
      15  18    -0.0133957353
      15  19    -0.0133957353
      16   1     0.0000000000
      16   2    -0.0133957353
      16   3    -0.0133957353
      16   4    -0.0133957353
      16   5    -0.0133957353
      16   6    -0.0133957353
      16   7    -0.0133957353
      16   8    -0.0133957353
      16   9    -0.0133957353
      16  10    -0.0133957353
      16  11    -0.0133957353
      16  12    -0.0133957353
      16  13    -0.0133957353
      16  14    -0.0133957353
      16  15    -0.0133957353
      16  16    -1.0427448582
      16  17    -0.0133957353
      16  18    -0.0133957353
      16  19    -0.0133957353
      17   1     0.0000000000
      17   2     0.0000000000
      17   3     0.0000000000
      17   4     0.0017709402
      17   5     0.0000000000
      17   6     0.0000000000
      17   7     0.0000000000
      17   8     0.0000000000
      17   9     0.0015204810
      17  10     0.0000000000
      17  11     0.0000000000
      17  12     0.3049062803
      17  13     0.0000000000
      17  14     0.0000000000
      17  15     0.0000000000
      17  16     0.0000000000
      17  17    -0.4052951395
      17  18     0.0000000000
      17  19     0.0000000000
      18   1     0.0000000000
      18   2    -0.0267012565
      18   3    -0.0267012565
      18   4    -0.0267012565
      18   5    -0.0249303163
      18   6    -0.0267012565
      18   7    -0.0267012565
      18   8    -0.0251807755
      18   9    -0.0267012565
      18  10    -0.0267012565
      18  11    -0.0267012565
      18  12    -0.0267012565
      18  13     0.2782050238
      18  14    -0.0267012565
      18  15    -0.0267012565
      18  16    -0.0267012565
      18  17    -0.0267012565
      18  18    -0.4319963959
      18  19    -0.0267012565
      19   1    -0.0001554968
      19   2     0.4245790460
      19   3     0.4157369811
      19   4     0.3791771177
      19   5     0.3791771177
      19   6     0.3921516238
      19   7     0.2570502399
      19   8     0.3791771177
      19   9     0.3791771177
      19  10     0.4587328214
      19  11     0.4866964674
      19  12     0.3791771177
      19  13     0.3791771177
      19  14     0.1000574717
      19  15     0.3791771177
      19  16     0.3791771177
      19  17     0.3791771177
      19  18     0.3791771177
      19  19     0.4860160849
